source,price,total_area_m2,covered_area_m2,rooms,bedrooms,bathrooms,property_type,neighborhood,lat,lon,bedrooms_missing,bathrooms_missing,rooms_missing
A,393.0,20.0,20.0,1.0,1.0,1.0,departamento,recoleta,-34.58930488435629,-58.38811334964517,0,0,0
A,454.0,45.0,45.0,2.0,1.0,1.0,departamento,boedo,-34.63284431743359,-58.39413817287532,0,0,0
A,524.0,35.0,35.0,2.0,1.0,1.0,ph,villa urquiza,-34.56264141766739,-58.48274218258186,0,0,0
A,787.0,58.0,58.0,3.0,2.0,1.0,departamento,caballito,-34.61612714599357,-58.43400377867636,0,1,0
A,353.0,29.0,29.0,1.0,1.0,1.0,departamento,villa urquiza,-34.58683395685664,-58.48671910900471,0,0,0
A,736.0,56.0,56.0,1.0,1.0,1.0,departamento,almagro,-34.567835884243216,-58.41593687500253,0,0,0
A,985.0,64.0,64.0,3.0,2.0,2.0,departamento,boedo,-34.62859719811579,-58.409500264739926,0,0,0
A,419.0,20.0,20.0,2.0,1.0,1.0,departamento,belgrano,-34.5636668186727,-58.43787257800575,1,0,0
A,736.0,41.0,41.0,2.0,1.0,1.0,departamento,nunez,-34.526289812514214,-58.46358531517401,0,0,0
A,204.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.62169826409454,-58.39768338144399,0,0,0
A,842.0,63.0,63.0,2.0,1.0,1.0,departamento,caballito,-34.62787750852339,-58.43527759772562,1,0,0
A,746.0,33.0,33.0,2.0,1.0,1.0,departamento,palermo,-34.56835691019288,-58.45534777794473,0,0,0
A,894.0,60.0,60.0,2.0,1.0,1.0,ph,flores,-34.6271659182651,-58.463809473859776,0,0,0
A,376.0,25.0,25.0,1.0,1.0,1.0,departamento,belgrano,-34.569643058900496,-58.45117220304977,1,0,0
A,562.0,40.0,40.0,1.0,1.0,1.0,departamento,villa urquiza,-34.56323077485267,-58.489188982847786,0,0,0
A,671.0,40.0,40.0,2.0,1.0,1.0,departamento,villa urquiza,-34.588381487523186,-58.47302374286017,0,0,0
A,439.0,25.0,25.0,1.0,1.0,1.0,departamento,colegiales,-34.55333321227282,-58.441601545072,0,0,0
A,631.0,48.0,48.0,2.0,1.0,1.0,departamento,villa urquiza,-34.57185690293005,-58.48482293935927,1,0,0
A,603.0,39.0,39.0,2.0,1.0,1.0,departamento,villa urquiza,-34.549595297741405,-58.48865499249271,0,0,0
A,417.0,41.0,41.0,2.0,1.0,1.0,departamento,boedo,-34.61992986405142,-58.43472717696669,1,0,0
A,430.0,27.0,27.0,1.0,1.0,1.0,departamento,recoleta,-34.57430304615489,-58.37671739849015,0,0,0
A,661.0,30.0,30.0,1.0,1.0,1.0,departamento,belgrano,-34.566136475865136,-58.454891740580415,0,0,0
A,525.0,45.0,45.0,2.0,1.0,1.0,departamento,san telmo,-34.60653321370763,-58.3774452930456,0,0,0
A,566.0,29.0,29.0,1.0,1.0,1.0,departamento,palermo,-34.589010255545155,-58.42970259635545,0,0,0
A,150.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.62574067446465,-58.4281305527456,0,0,0
A,670.0,43.0,43.0,2.0,1.0,1.0,departamento,belgrano,-34.574289864890304,-58.48309982284037,0,0,0
A,618.0,39.0,39.0,2.0,1.0,1.0,departamento,belgrano,-34.57121426184516,-58.45366054468051,0,0,0
A,767.0,51.0,51.0,1.0,1.0,1.0,departamento,colegiales,-34.58008088675418,-58.46115373428598,0,0,0
A,627.0,40.0,40.0,2.0,1.0,1.0,ph,nunez,-34.54631836947723,-58.46520904240419,0,0,0
A,629.0,55.0,55.0,3.0,2.0,1.0,departamento,villa crespo,-34.59723108621207,-58.42823456585519,0,0,0
A,549.0,37.0,37.0,2.0,1.0,1.0,departamento,colegiales,-34.573080805929706,-58.45008187573779,0,0,0
A,390.0,34.0,34.0,1.0,1.0,1.0,departamento,flores,-34.62455967374685,-58.44999277753239,0,0,0
A,339.0,27.0,27.0,1.0,1.0,1.0,departamento,palermo,-34.5747549330374,-58.44051577622682,0,0,0
A,609.0,47.0,47.0,1.0,1.0,1.0,departamento,flores,-34.61717274320068,-58.46999846916493,0,0,0
A,852.0,57.0,57.0,2.0,1.0,1.0,departamento,almagro,-34.60719120810733,-58.43507923845097,0,0,0
A,202.0,20.0,20.0,1.0,1.0,1.0,departamento,flores,-34.61580870691583,-58.48831484128884,0,0,0
A,237.0,20.0,20.0,1.0,1.0,1.0,departamento,belgrano,-34.576434700493664,-58.46540007222094,0,0,0
A,304.0,30.0,30.0,1.0,1.0,1.0,departamento,villa urquiza,-34.583338983867165,-58.46590270028602,1,0,0
A,788.0,68.0,68.0,3.0,2.0,1.0,departamento,san telmo,-34.63940226690784,-58.36678678306211,0,1,0
A,754.0,57.0,57.0,3.0,2.0,1.0,departamento,san telmo,-34.618256318333444,-58.37656291317524,0,0,0
A,646.0,39.0,39.0,2.0,1.0,1.0,departamento,nunez,-34.55701748398186,-58.457401330776335,0,0,0
A,485.0,37.0,37.0,1.0,1.0,1.0,departamento,caballito,-34.616132258983235,-58.443139933032505,0,0,0
A,356.0,27.0,27.0,1.0,1.0,1.0,departamento,flores,-34.61996828636968,-58.44912166558863,1,0,0
A,982.0,60.0,60.0,3.0,2.0,2.0,casa,almagro,-34.60711702852047,-58.39395510607429,0,0,0
A,487.0,26.0,26.0,2.0,1.0,1.0,departamento,recoleta,-34.61033852233794,-58.39607694403218,0,0,0
A,671.0,54.0,54.0,3.0,2.0,1.0,departamento,flores,-34.6326404544953,-58.46016813736713,0,0,0
A,979.0,62.0,62.0,3.0,2.0,1.0,ph,villa urquiza,-34.58290933831655,-58.4860566484884,0,0,0
A,581.0,48.0,48.0,3.0,2.0,1.0,departamento,nunez,-34.56558414342331,-58.46550525575797,0,1,0
A,827.0,45.0,45.0,1.0,1.0,1.0,departamento,nunez,-34.5446996151287,-58.46090075997351,0,0,0
A,823.0,58.0,58.0,3.0,2.0,1.0,departamento,boedo,-34.636284057480125,-58.435554373064015,0,1,0
A,610.0,65.0,65.0,3.0,1.0,1.0,departamento,almagro,-34.613737092192245,-58.41942173494303,1,0,0
A,706.0,35.0,35.0,2.0,1.0,1.0,ph,caballito,-34.589409785853995,-58.43359057425673,0,0,0
A,466.0,46.0,46.0,2.0,1.0,1.0,departamento,villa urquiza,-34.57625004660474,-58.475053777074045,0,0,0
A,285.0,30.0,30.0,1.0,1.0,1.0,departamento,caballito,-34.616279789018066,-58.44673869295597,0,0,0
A,645.0,46.0,46.0,1.0,1.0,1.0,departamento,villa urquiza,-34.58450603968337,-58.47854963352629,0,0,0
A,513.0,53.0,53.0,2.0,1.0,1.0,departamento,flores,-34.61100556013499,-58.44128356625516,0,0,0
A,979.0,93.0,93.0,3.0,2.0,1.0,ph,colegiales,-34.57947320320279,-58.46456440149868,0,0,0
A,285.0,21.0,21.0,1.0,1.0,1.0,departamento,boedo,-34.63222428250843,-58.4197273968243,0,0,0
A,347.0,21.0,21.0,1.0,1.0,1.0,departamento,palermo,-34.57540165189006,-58.39466737825141,1,0,0
A,235.0,23.0,23.0,1.0,1.0,1.0,departamento,caballito,-34.62184303477012,-58.44583051345663,0,0,0
A,587.0,39.0,39.0,3.0,2.0,1.0,departamento,caballito,-34.62077678739524,-58.4229411538559,0,0,0
A,979.0,62.0,62.0,3.0,2.0,1.0,ph,villa urquiza,-34.58290933831655,-58.4860566484884,0,0,0
A,515.0,22.0,22.0,1.0,1.0,1.0,departamento,palermo,-34.59073900846565,-58.414028885462464,0,0,0
A,222.0,20.0,20.0,1.0,1.0,1.0,departamento,san telmo,-34.640754136524606,-58.37184245658187,0,1,0
A,886.0,54.0,54.0,2.0,1.0,1.0,ph,recoleta,-34.58875627572856,-58.39240936850358,0,0,0
A,886.0,65.0,65.0,4.0,3.0,2.0,departamento,villa crespo,-34.586289816399514,-58.44221323003705,0,0,0
A,528.0,42.0,42.0,1.0,1.0,1.0,departamento,villa crespo,-34.6150413105393,-58.46731700346219,0,0,0
A,395.0,44.0,44.0,2.0,1.0,1.0,departamento,san telmo,-34.60803440607915,-58.35436786313824,1,0,0
A,778.0,64.0,64.0,3.0,2.0,2.0,departamento,flores,-34.6497595768684,-58.45635537792469,0,0,0
A,506.0,52.0,52.0,2.0,1.0,1.0,departamento,villa crespo,-34.59438921700177,-58.43448074349468,1,0,0
A,788.0,68.0,68.0,3.0,2.0,1.0,departamento,san telmo,-34.63940226690784,-58.36678678306211,0,0,0
A,241.0,31.0,31.0,1.0,1.0,1.0,departamento,flores,-34.63713555083574,-58.47444025580996,0,0,0
A,759.0,40.0,40.0,2.0,1.0,1.0,departamento,villa crespo,-34.59715378967514,-58.41302939142372,0,0,0
A,659.0,48.0,48.0,3.0,2.0,1.0,ph,colegiales,-34.575713260953115,-58.434699993471085,0,0,0
A,552.0,29.0,29.0,1.0,1.0,1.0,departamento,palermo,-34.57205523960403,-58.41895859136688,1,0,0
A,711.0,38.0,38.0,2.0,1.0,1.0,ph,san telmo,-34.66346629270084,-58.36658694144993,0,0,0
A,402.0,30.0,30.0,1.0,1.0,1.0,departamento,palermo,-34.583674965518085,-58.39533394258365,0,0,0
A,512.0,32.0,32.0,1.0,1.0,1.0,departamento,nunez,-34.54626324738695,-58.47865168308232,0,0,0
A,443.0,38.0,38.0,2.0,1.0,1.0,departamento,belgrano,-34.537913641176345,-58.44813321381552,0,0,0
A,781.0,40.0,40.0,2.0,1.0,1.0,departamento,palermo,-34.55935053128984,-58.43427931302133,0,0,0
A,740.0,53.0,53.0,2.0,1.0,1.0,ph,villa urquiza,-34.57109315085825,-58.490300485822935,0,0,0
A,999.0,83.0,83.0,3.0,2.0,1.0,ph,flores,-34.642099971791524,-58.47033676814721,0,0,0
A,395.0,26.0,26.0,1.0,1.0,1.0,departamento,villa crespo,-34.59757208344553,-58.42008265360956,0,0,0
A,737.0,45.0,45.0,2.0,1.0,1.0,departamento,recoleta,-34.58373323572992,-58.40349877871155,0,0,0
A,719.0,47.0,47.0,2.0,1.0,1.0,departamento,caballito,-34.62462571277572,-58.44879691547409,0,0,0
A,727.0,45.0,45.0,2.0,1.0,1.0,ph,colegiales,-34.57514513925896,-58.47286112170207,0,0,0
A,717.0,51.0,51.0,3.0,1.0,1.0,departamento,villa urquiza,-34.58682608375409,-58.47369371722154,1,0,0
A,843.0,46.0,46.0,3.0,2.0,1.0,departamento,palermo,-34.57032482758926,-58.41865470385969,0,0,0
A,612.0,37.0,37.0,2.0,1.0,1.0,departamento,almagro,-34.606629017892146,-58.409517694307766,0,0,0
A,709.0,43.0,43.0,2.0,1.0,1.0,departamento,colegiales,-34.558697035844936,-58.46423022795087,0,1,0
A,661.0,52.0,52.0,3.0,2.0,1.0,ph,recoleta,-34.57509503821415,-58.389577289143375,0,0,0
A,700.0,73.0,73.0,4.0,3.0,2.0,departamento,flores,-34.61550938287663,-58.45449267163253,0,0,0
A,859.0,39.0,39.0,1.0,1.0,1.0,departamento,villa crespo,-34.599095774452216,-58.42637151338038,0,0,0
A,950.0,63.0,63.0,2.0,1.0,1.0,ph,caballito,-34.65779078519015,-58.42190027101503,0,0,0
A,381.0,33.0,33.0,1.0,1.0,1.0,departamento,flores,-34.63631531876177,-58.45708126655389,0,0,0
A,599.0,44.0,44.0,2.0,1.0,1.0,departamento,nunez,-34.54341635997665,-58.47324464983059,0,0,0
A,363.0,41.0,41.0,2.0,1.0,1.0,departamento,colegiales,-34.57332505594912,-58.466844007672606,0,0,0
A,791.0,48.0,48.0,2.0,1.0,1.0,departamento,nunez,-34.54110422514096,-58.45497667597528,0,0,0
A,287.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.63105879538587,-58.42178152013131,0,0,0
A,256.0,20.0,20.0,1.0,1.0,1.0,departamento,san telmo,-34.61160050334628,-58.38520455140114,0,0,0
A,546.0,55.0,55.0,3.0,2.0,1.0,departamento,san telmo,-34.61524985008707,-58.37025970993033,0,0,0
A,371.0,38.0,38.0,2.0,1.0,1.0,departamento,boedo,-34.638031243048424,-58.39531396656841,0,0,0
A,628.0,37.0,37.0,1.0,1.0,1.0,departamento,recoleta,-34.60800667423374,-58.38246128478696,1,0,0
A,377.0,41.0,41.0,2.0,1.0,1.0,departamento,san telmo,-34.61935177024712,-58.33698191733928,0,0,0
A,602.0,37.0,37.0,1.0,1.0,1.0,departamento,villa crespo,-34.60245521989478,-58.437793592891786,0,0,0
A,912.0,69.0,69.0,3.0,2.0,2.0,ph,villa urquiza,-34.56130683565195,-58.50467312999477,0,0,0
A,969.0,68.0,68.0,3.0,2.0,1.0,ph,boedo,-34.61398436573272,-58.41039462059289,0,0,0
A,634.0,55.0,55.0,3.0,2.0,1.0,departamento,almagro,-34.606611051836886,-58.41276232179244,0,0,0
A,674.0,39.0,39.0,2.0,1.0,1.0,departamento,caballito,-34.62518168455954,-58.43570867069343,0,0,0
A,671.0,42.0,42.0,2.0,1.0,1.0,departamento,palermo,-34.57014216995652,-58.42510520740368,0,0,0
A,212.0,20.0,20.0,1.0,1.0,1.0,departamento,villa urquiza,-34.566458085662724,-58.48945277023748,0,0,0
A,550.0,26.0,26.0,2.0,1.0,1.0,departamento,palermo,-34.56749610153354,-58.43106196593038,0,1,0
A,425.0,27.0,27.0,1.0,1.0,1.0,departamento,villa crespo,-34.609442678905715,-58.42353246306457,0,0,0
A,621.0,47.0,47.0,2.0,1.0,1.0,departamento,boedo,-34.62452275095265,-58.413743387598025,0,0,0
A,682.0,50.0,50.0,2.0,1.0,1.0,departamento,belgrano,-34.57253454969686,-58.49187161949893,0,0,0
A,642.0,27.0,27.0,2.0,1.0,1.0,departamento,villa urquiza,-34.59895559938696,-58.4788734977438,1,0,0
A,565.0,34.0,34.0,1.0,1.0,1.0,departamento,belgrano,-34.55965237897295,-58.48799569142766,0,0,0
A,755.0,33.0,33.0,1.0,1.0,1.0,departamento,palermo,-34.59560267161856,-58.42278035309912,0,0,0
A,912.0,56.0,56.0,2.0,1.0,1.0,departamento,villa crespo,-34.59729460596521,-58.45850794494535,0,0,0
A,385.0,29.0,29.0,1.0,1.0,1.0,departamento,caballito,-34.64513686030416,-58.44084975004597,0,0,0
A,237.0,20.0,20.0,1.0,1.0,1.0,departamento,belgrano,-34.576434700493664,-58.46540007222094,0,0,0
A,921.0,69.0,69.0,3.0,2.0,1.0,departamento,caballito,-34.61532088363871,-58.46233352189732,0,0,0
A,810.0,67.0,67.0,2.0,1.0,1.0,ph,caballito,-34.63459565203835,-58.41387536823014,0,0,0
A,580.0,55.0,55.0,3.0,2.0,2.0,departamento,san telmo,-34.62211376859432,-58.38931817944075,0,0,0
A,823.0,48.0,48.0,2.0,1.0,1.0,ph,belgrano,-34.58415398980611,-58.47031968881683,0,1,0
A,538.0,42.0,42.0,2.0,1.0,1.0,departamento,san telmo,-34.622706471839315,-58.37458775650246,0,0,0
A,573.0,47.0,47.0,1.0,1.0,1.0,departamento,nunez,-34.55570417879855,-58.450413315991874,0,0,0
A,681.0,57.0,57.0,2.0,1.0,1.0,departamento,boedo,-34.62664981759238,-58.41607342488883,1,0,0
A,266.0,20.0,20.0,1.0,1.0,1.0,departamento,villa crespo,-34.59593526238968,-58.42907669998135,0,0,0
A,686.0,61.0,61.0,2.0,1.0,1.0,departamento,boedo,-34.63106361240831,-58.41046194624996,1,0,0
A,771.0,75.0,75.0,3.0,2.0,2.0,departamento,villa urquiza,-34.57848325565492,-58.482711024556494,0,0,0
A,257.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.6348184668905,-58.425084427065855,0,0,0
A,609.0,51.0,51.0,3.0,2.0,1.0,departamento,almagro,-34.58923793834017,-58.40292927605389,0,0,0
A,885.0,58.0,58.0,3.0,1.0,1.0,departamento,colegiales,-34.56611575245014,-58.4617603014457,1,1,0
A,493.0,37.0,37.0,1.0,1.0,1.0,departamento,villa crespo,-34.61304021180718,-58.42781725558629,0,0,0
A,796.0,66.0,66.0,3.0,2.0,1.0,departamento,almagro,-34.60962725189881,-58.42148851030609,0,0,0
A,665.0,57.0,57.0,2.0,1.0,1.0,departamento,caballito,-34.60651795500288,-58.42436838773345,0,0,0
A,962.0,39.0,39.0,2.0,1.0,1.0,departamento,recoleta,-34.57449294674752,-58.39827570479904,0,0,0
A,564.0,58.0,58.0,2.0,1.0,1.0,ph,villa urquiza,-34.5907117850934,-58.47159945001944,0,0,0
A,454.0,26.0,26.0,1.0,1.0,1.0,departamento,belgrano,-34.568471126542505,-58.44507162848021,0,0,0
A,791.0,48.0,48.0,2.0,1.0,1.0,departamento,nunez,-34.54110422514096,-58.45497667597528,0,0,0
A,307.0,26.0,26.0,1.0,1.0,1.0,departamento,almagro,-34.60347420982938,-58.41583606889049,0,0,0
A,638.0,36.0,36.0,2.0,1.0,1.0,departamento,nunez,-34.53560069336265,-58.46591785338458,0,0,0
A,538.0,34.0,34.0,2.0,1.0,1.0,departamento,villa crespo,-34.59681577834944,-58.43244309512397,0,0,0
A,990.0,59.0,59.0,3.0,2.0,1.0,departamento,villa urquiza,-34.57476929874652,-58.47557851092777,0,0,0
A,808.0,40.0,40.0,2.0,1.0,1.0,ph,almagro,-34.61308034033749,-58.40734129104938,0,0,0
A,402.0,29.0,29.0,2.0,1.0,1.0,departamento,san telmo,-34.616297792764506,-58.3978936251124,0,0,0
A,592.0,46.0,46.0,2.0,1.0,1.0,departamento,caballito,-34.61899328009192,-58.43008256266969,0,0,0
A,487.0,38.0,38.0,2.0,1.0,1.0,departamento,nunez,-34.54742529007417,-58.46994347519132,0,0,0
A,349.0,24.0,24.0,1.0,1.0,1.0,departamento,villa crespo,-34.62075345269216,-58.43834736058406,0,0,0
A,726.0,74.0,74.0,3.0,2.0,2.0,departamento,san telmo,-34.61186212313273,-58.35735484108493,0,0,0
A,928.0,53.0,53.0,2.0,1.0,1.0,ph,recoleta,-34.59715910987851,-58.416658585207976,0,0,0
A,876.0,61.0,61.0,3.0,2.0,2.0,departamento,villa crespo,-34.578588341767,-58.41634707007962,0,0,0
A,602.0,40.0,40.0,1.0,1.0,1.0,departamento,palermo,-34.58218358473578,-58.42468183719341,0,0,0
A,662.0,78.0,78.0,3.0,1.0,1.0,casa,flores,-34.63080316322791,-58.466466451979,1,1,0
A,350.0,36.0,36.0,1.0,1.0,1.0,departamento,villa crespo,-34.58746917084519,-58.43085338225837,0,0,0
A,686.0,30.0,30.0,1.0,1.0,1.0,departamento,palermo,-34.5623901054178,-58.42242157831428,0,0,0
A,475.0,34.0,34.0,1.0,1.0,1.0,departamento,colegiales,-34.555944116254366,-58.45467841933428,0,0,0
A,513.0,33.0,33.0,1.0,1.0,1.0,departamento,belgrano,-34.564496899414216,-58.4419670404113,0,0,0
A,473.0,35.0,35.0,2.0,1.0,1.0,departamento,almagro,-34.58132995835696,-58.41528504110182,0,0,0
A,807.0,58.0,58.0,3.0,2.0,2.0,departamento,san telmo,-34.62717739209898,-58.369077637549765,0,0,0
A,212.0,20.0,20.0,1.0,1.0,1.0,departamento,villa urquiza,-34.566458085662724,-58.48945277023748,0,0,0
A,259.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.62327268141905,-58.39764716846105,0,0,0
A,287.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.63105879538587,-58.42178152013131,1,0,0
A,809.0,50.0,50.0,2.0,1.0,1.0,ph,villa urquiza,-34.55371276635728,-58.48516526906318,1,0,0
A,680.0,59.0,59.0,2.0,1.0,1.0,departamento,villa crespo,-34.59311222347511,-58.43558963734528,0,0,0
A,747.0,56.0,56.0,3.0,2.0,1.0,departamento,caballito,-34.61855791864227,-58.44899129693788,0,0,0
A,663.0,50.0,50.0,2.0,1.0,1.0,departamento,caballito,-34.60810567234755,-58.43979102901202,0,0,0
A,561.0,36.0,36.0,1.0,1.0,1.0,departamento,villa urquiza,-34.59102085192985,-58.50201863767514,0,0,0
A,571.0,32.0,32.0,2.0,1.0,1.0,departamento,boedo,-34.613175585326175,-58.39836004739859,0,0,0
A,999.0,50.0,50.0,3.0,2.0,1.0,departamento,almagro,-34.61178114651741,-58.40840872534169,0,0,0
A,635.0,32.0,32.0,1.0,1.0,1.0,departamento,nunez,-34.538587833438555,-58.484220985107655,0,0,0
A,490.0,47.0,47.0,2.0,1.0,1.0,ph,san telmo,-34.62192597730254,-58.3709466256018,0,0,0
A,251.0,32.0,32.0,1.0,1.0,1.0,departamento,almagro,-34.61390195278906,-58.431245404542864,1,0,0
A,717.0,44.0,44.0,2.0,1.0,1.0,departamento,colegiales,-34.58993625030949,-58.45032207481981,0,0,0
A,873.0,45.0,45.0,2.0,1.0,1.0,departamento,villa urquiza,-34.5871424508095,-58.47512033586457,0,0,0
A,581.0,38.0,38.0,3.0,2.0,2.0,departamento,san telmo,-34.633028225319165,-58.34661264180002,0,0,0
A,476.0,52.0,52.0,1.0,1.0,1.0,departamento,flores,-34.64055345302075,-58.45831911101145,0,0,0
A,669.0,39.0,39.0,2.0,1.0,1.0,departamento,v. crespo,-34.60749567536407,-58.44785816934983,0,0,0
A,752.0,42.0,42.0,1.0,1.0,1.0,departamento,palermo,-34.56106096579078,-58.41694489442096,0,0,0
A,702.0,50.0,50.0,2.0,1.0,1.0,departamento,almagro,-34.61444708627687,-58.39475432689447,0,0,0
A,933.0,67.0,67.0,3.0,2.0,2.0,casa,flores,-34.632104326402974,-58.44763398143756,0,0,0
A,506.0,32.0,32.0,1.0,1.0,1.0,departamento,caballito,-34.62665378919726,-58.41497775637923,0,0,0
A,352.0,44.0,44.0,2.0,1.0,1.0,departamento,boedo,-34.63224779675728,-58.38979241109636,0,0,0
A,615.0,33.0,33.0,2.0,1.0,1.0,departamento,palermo,-34.59339697437722,-58.41686154435372,0,0,0
A,608.0,30.0,30.0,1.0,1.0,1.0,departamento,palermo,-34.59650462583597,-58.41756828102326,0,1,0
A,329.0,30.0,30.0,1.0,1.0,1.0,departamento,flores,-34.630326868134915,-58.47892389099564,0,0,0
A,936.0,68.0,68.0,3.0,2.0,1.0,departamento,almagro,-34.62123481046909,-58.41219274055643,0,0,0
A,495.0,29.0,29.0,1.0,1.0,1.0,departamento,belgrano,-34.56875204579148,-58.451742855826815,1,1,0
A,516.0,58.0,58.0,2.0,1.0,1.0,ph,boedo,-34.61815474227004,-58.40154784551124,0,0,0
A,346.0,30.0,30.0,1.0,1.0,1.0,departamento,palermo,-34.561933009597766,-58.446185144370304,1,0,0
A,630.0,52.0,52.0,2.0,1.0,1.0,departamento,flores,-34.615077433751885,-58.45440046927598,0,0,0
A,497.0,53.0,53.0,2.0,1.0,1.0,ph,almagro,-34.621325195386405,-58.42118446617777,0,1,0
A,715.0,44.0,44.0,2.0,1.0,1.0,departamento,colegiales,-34.56444313484364,-58.453376621278615,0,0,0
A,757.0,34.0,34.0,1.0,1.0,1.0,departamento,recoleta,-34.60340084185974,-58.39735003036327,0,1,0
A,586.0,48.0,48.0,2.0,1.0,1.0,departamento,colegiales,-34.54945133276857,-58.43797261837213,1,0,0
A,422.0,33.0,33.0,1.0,1.0,1.0,departamento,recoleta,-34.58966044408242,-58.3770117882085,1,0,0
A,560.0,36.0,36.0,1.0,1.0,1.0,departamento,villa crespo,-34.60341373150043,-58.44143723303341,0,0,0
A,273.0,31.0,31.0,2.0,1.0,1.0,departamento,flores,-34.65073497380567,-58.46592046408295,0,0,0
A,723.0,53.0,53.0,3.0,1.0,1.0,departamento,caballito,-34.60876659380368,-58.42417686168488,1,0,0
A,344.0,36.0,36.0,1.0,1.0,1.0,departamento,nunez,-34.550381885170395,-58.45222043754553,1,0,0
A,811.0,38.0,38.0,1.0,1.0,1.0,departamento,boedo,-34.64429854002231,-58.43076320909762,0,0,0
A,714.0,59.0,59.0,2.0,1.0,1.0,departamento,villa crespo,-34.60049146151379,-58.42102935192772,0,0,0
A,571.0,32.0,32.0,2.0,1.0,1.0,departamento,boedo,-34.613175585326175,-58.39836004739859,0,0,0
A,680.0,59.0,59.0,2.0,1.0,1.0,departamento,villa crespo,-34.59311222347511,-58.43558963734528,0,1,0
A,396.0,20.0,20.0,1.0,1.0,1.0,departamento,villa urquiza,-34.59239601894324,-58.49847401672301,0,0,0
A,257.0,27.0,27.0,1.0,1.0,1.0,departamento,caballito,-34.639041486099465,-58.45090940182413,0,1,0
A,774.0,40.0,40.0,2.0,1.0,1.0,departamento,almagro,-34.603262328442085,-58.41324574623452,0,0,0
A,711.0,52.0,52.0,1.0,1.0,1.0,departamento,almagro,-34.594760558132535,-58.43449909289945,0,0,0
A,445.0,38.0,38.0,1.0,1.0,1.0,departamento,caballito,-34.61823080347912,-58.42056280560835,0,0,0
A,217.0,20.0,20.0,1.0,1.0,1.0,departamento,flores,-34.637689241257306,-58.44549845606812,0,0,0
A,495.0,45.0,45.0,2.0,1.0,1.0,departamento,almagro,-34.62862367614698,-58.41941381839715,1,0,0
A,904.0,42.0,42.0,2.0,1.0,1.0,departamento,nunez,-34.559148205091006,-58.4638784050794,0,0,0
A,538.0,43.0,43.0,2.0,1.0,1.0,ph,almagro,-34.62032778958297,-58.433042964339,0,0,0
A,653.0,41.0,41.0,2.0,1.0,1.0,ph,flores,-34.600971862448226,-58.46011981612436,0,0,0
A,864.0,34.0,34.0,2.0,1.0,1.0,departamento,villa crespo,-34.604477625015654,-58.4150167230726,0,0,0
A,443.0,40.0,40.0,2.0,1.0,1.0,departamento,almagro,-34.60084720344641,-58.43373057946164,0,0,0
A,657.0,53.0,53.0,2.0,1.0,1.0,departamento,belgrano,-34.54331164282076,-58.45945234856973,0,0,0
A,527.0,43.0,43.0,2.0,1.0,1.0,departamento,boedo,-34.62667597480209,-58.400706120611,0,0,0
A,920.0,64.0,64.0,3.0,2.0,1.0,ph,nunez,-34.5308816093869,-58.43976891293793,0,0,0
A,736.0,56.0,56.0,3.0,2.0,2.0,departamento,recoleta,-34.57932354472504,-58.393973840044325,0,0,0
A,584.0,50.0,50.0,2.0,1.0,1.0,departamento,villa urquiza,-34.565907586572216,-58.48717569624564,0,0,0
A,527.0,35.0,35.0,2.0,1.0,1.0,departamento,villa crespo,-34.58840533044922,-58.430337406688366,0,0,0
A,645.0,42.0,42.0,2.0,1.0,1.0,ph,belgrano,-34.558011434558004,-58.44955161836271,0,0,0
A,727.0,35.0,35.0,2.0,1.0,1.0,ph,san telmo,-34.6201355576646,-58.37454650763881,0,0,0
A,226.0,20.0,20.0,1.0,1.0,1.0,departamento,colegiales,-34.578365576133415,-58.43026337906004,0,0,0
A,940.0,46.0,46.0,2.0,1.0,1.0,ph,palermo,-34.57995099174495,-58.43741869222427,0,0,0
A,749.0,73.0,73.0,3.0,2.0,2.0,departamento,flores,-34.64173889909167,-58.46996278856583,0,0,0
A,764.0,50.0,50.0,3.0,2.0,2.0,departamento,villa urquiza,-34.578094979831945,-58.48386036801719,0,0,0
A,526.0,36.0,36.0,2.0,1.0,1.0,departamento,recoleta,-34.574027544359,-58.38238913797279,0,0,0
A,582.0,45.0,45.0,1.0,1.0,1.0,departamento,belgrano,-34.56419227551993,-58.43027660646544,0,0,0
A,513.0,34.0,34.0,1.0,1.0,1.0,departamento,villa urquiza,-34.565541628678226,-58.45968705178607,0,0,0
A,760.0,58.0,58.0,3.0,2.0,1.0,ph,flores,-34.64072575096201,-58.45528851144718,0,0,0
A,404.0,31.0,31.0,2.0,1.0,1.0,departamento,colegiales,-34.58487158169581,-58.458674622412914,0,0,0
A,868.0,35.0,35.0,2.0,1.0,1.0,departamento,villa crespo,-34.58603555180186,-58.442199499338834,0,0,0
A,628.0,37.0,37.0,1.0,1.0,1.0,departamento,recoleta,-34.60800667423374,-58.38246128478696,0,0,0
